"month","volume","group","seasonal"
80,2723502576,"Near Prime","Unadjusted"
81,2767526640,"Near Prime","Unadjusted"
82,2806349760,"Near Prime","Unadjusted"
83,2695400256,"Near Prime","Unadjusted"
84,2671619328,"Near Prime","Unadjusted"
85,2569393488,"Near Prime","Unadjusted"
86,2956754400,"Near Prime","Unadjusted"
87,3062327808,"Near Prime","Unadjusted"
88,3047278800,"Near Prime","Unadjusted"
89,3030366000,"Near Prime","Unadjusted"
90,2943881232,"Near Prime","Unadjusted"
91,2987199504,"Near Prime","Unadjusted"
92,2655530064,"Near Prime","Unadjusted"
93,2815336704,"Near Prime","Unadjusted"
94,2602490448,"Near Prime","Unadjusted"
95,2346561456,"Near Prime","Unadjusted"
96,2237902608,"Near Prime","Unadjusted"
97,2023266240,"Near Prime","Unadjusted"
98,2122636944,"Near Prime","Unadjusted"
99,2252791968,"Near Prime","Unadjusted"
100,2229002592,"Near Prime","Unadjusted"
101,2042456064,"Near Prime","Unadjusted"
102,1824605904,"Near Prime","Unadjusted"
103,1666396896,"Near Prime","Unadjusted"
104,1635059184,"Near Prime","Unadjusted"
105,1379296416,"Near Prime","Unadjusted"
106,1197986976,"Near Prime","Unadjusted"
107,967797600,"Near Prime","Unadjusted"
108,710631600,"Near Prime","Unadjusted"
109,644725920,"Near Prime","Unadjusted"
110,863147088,"Near Prime","Unadjusted"
111,751541376,"Near Prime","Unadjusted"
112,697252752,"Near Prime","Unadjusted"
113,695933664,"Near Prime","Unadjusted"
114,540102432,"Near Prime","Unadjusted"
115,586865232,"Near Prime","Unadjusted"
116,572218608,"Near Prime","Unadjusted"
117,708090960,"Near Prime","Unadjusted"
118,846571728,"Near Prime","Unadjusted"
119,609681456,"Near Prime","Unadjusted"
120,483611808,"Near Prime","Unadjusted"
121,491299008,"Near Prime","Unadjusted"
122,602550480,"Near Prime","Unadjusted"
123,571095120,"Near Prime","Unadjusted"
124,629964960,"Near Prime","Unadjusted"
125,679722384,"Near Prime","Unadjusted"
126,633774432,"Near Prime","Unadjusted"
127,836237376,"Near Prime","Unadjusted"
128,715485840,"Near Prime","Unadjusted"
129,709009104,"Near Prime","Unadjusted"
130,823160400,"Near Prime","Unadjusted"
131,756464544,"Near Prime","Unadjusted"
132,777293232,"Near Prime","Unadjusted"
133,626803008,"Near Prime","Unadjusted"
134,846446112,"Near Prime","Unadjusted"
135,761996928,"Near Prime","Unadjusted"
136,816413568,"Near Prime","Unadjusted"
137,853067520,"Near Prime","Unadjusted"
138,836765136,"Near Prime","Unadjusted"
139,937552128,"Near Prime","Unadjusted"
140,984719520,"Near Prime","Unadjusted"
141,906543792,"Near Prime","Unadjusted"
142,938832528,"Near Prime","Unadjusted"
143,882343872,"Near Prime","Unadjusted"
144,761231472,"Near Prime","Unadjusted"
145,950278032,"Near Prime","Unadjusted"
146,909927456,"Near Prime","Unadjusted"
147,845803296,"Near Prime","Unadjusted"
148,1556806560,"Near Prime","Unadjusted"
149,1044667728,"Near Prime","Unadjusted"
150,1038439776,"Near Prime","Unadjusted"
151,1022406576,"Near Prime","Unadjusted"
152,932937312,"Near Prime","Unadjusted"
153,1015481712,"Near Prime","Unadjusted"
154,1187239152,"Near Prime","Unadjusted"
155,1079493072,"Near Prime","Unadjusted"
156,935674032,"Near Prime","Unadjusted"
157,908798016,"Near Prime","Unadjusted"
158,1189348656,"Near Prime","Unadjusted"
159,956474544,"Near Prime","Unadjusted"
160,1142946192,"Near Prime","Unadjusted"
161,1372112832,"Near Prime","Unadjusted"
162,1164591888,"Near Prime","Unadjusted"
163,1210162848,"Near Prime","Unadjusted"
164,1479626352,"Near Prime","Unadjusted"
165,1471083600,"Near Prime","Unadjusted"
166,1457523072,"Near Prime","Unadjusted"
167,1405190976,"Near Prime","Unadjusted"
168,1248633792,"Near Prime","Unadjusted"
169,1236078144,"Near Prime","Unadjusted"
170,1574224272,"Near Prime","Unadjusted"
171,1431501504,"Near Prime","Unadjusted"
172,1497296640,"Near Prime","Unadjusted"
173,1578092544,"Near Prime","Unadjusted"
174,1646058624,"Near Prime","Unadjusted"
175,1789514928,"Near Prime","Unadjusted"
176,1667184240,"Near Prime","Unadjusted"
177,1547416704,"Near Prime","Unadjusted"
178,1680680784,"Near Prime","Unadjusted"
179,1822960896,"Near Prime","Unadjusted"
180,1505162496,"Near Prime","Unadjusted"
181,1422949392,"Near Prime","Unadjusted"
182,2059746864,"Near Prime","Unadjusted"
183,1844607744,"Near Prime","Unadjusted"
184,1794006192,"Near Prime","Unadjusted"
185,1885984896,"Near Prime","Unadjusted"
186,1789690512,"Near Prime","Unadjusted"
187,1854035088,"Near Prime","Unadjusted"
188,1795347024,"Near Prime","Unadjusted"
189,1930969632,"Near Prime","Unadjusted"
190,1973710916.84694,"Near Prime","Unadjusted"
191,1899724804.98378,"Near Prime","Unadjusted"
192,1578874546.69734,"Near Prime","Unadjusted"
193,1671070872.0048,"Near Prime","Unadjusted"
194,2006554943.68543,"Near Prime","Unadjusted"
195,1774999864.93447,"Near Prime","Unadjusted"
196,2223986720.71551,"Near Prime","Unadjusted"
197,2131443650.80137,"Near Prime","Unadjusted"
198,2021815821.16361,"Near Prime","Unadjusted"
199,1955546613.84583,"Near Prime","Unadjusted"
