"month","volume","group","seasonal"
67,4713836352,"Near Prime","Unadjusted"
68,3587315808,"Near Prime","Unadjusted"
69,2428356720,"Near Prime","Unadjusted"
70,1924981344,"Near Prime","Unadjusted"
71,1725097584,"Near Prime","Unadjusted"
72,1713986592,"Near Prime","Unadjusted"
73,1533584160,"Near Prime","Unadjusted"
74,1436062992,"Near Prime","Unadjusted"
75,1668942816,"Near Prime","Unadjusted"
76,1924113408,"Near Prime","Unadjusted"
77,2561652768,"Near Prime","Unadjusted"
78,2699063136,"Near Prime","Unadjusted"
79,5094388560,"Near Prime","Unadjusted"
80,3646059552,"Near Prime","Unadjusted"
81,2096882208,"Near Prime","Unadjusted"
82,1693603680,"Near Prime","Unadjusted"
83,1278897504,"Near Prime","Unadjusted"
84,1638712848,"Near Prime","Unadjusted"
85,1091945664,"Near Prime","Unadjusted"
86,1084006656,"Near Prime","Unadjusted"
87,1091378448,"Near Prime","Unadjusted"
88,1191023376,"Near Prime","Unadjusted"
89,1413705984,"Near Prime","Unadjusted"
90,1859921664,"Near Prime","Unadjusted"
91,5006325648,"Near Prime","Unadjusted"
92,3533189520,"Near Prime","Unadjusted"
93,1697570592,"Near Prime","Unadjusted"
94,1230251328,"Near Prime","Unadjusted"
95,1020832368,"Near Prime","Unadjusted"
96,1698834768,"Near Prime","Unadjusted"
97,1152100512,"Near Prime","Unadjusted"
98,751180752,"Near Prime","Unadjusted"
99,850199424,"Near Prime","Unadjusted"
100,918240384,"Near Prime","Unadjusted"
101,839529408,"Near Prime","Unadjusted"
102,1428010848,"Near Prime","Unadjusted"
103,4755904224,"Near Prime","Unadjusted"
104,3984120048,"Near Prime","Unadjusted"
105,2225239872,"Near Prime","Unadjusted"
106,1052635344,"Near Prime","Unadjusted"
107,948421536,"Near Prime","Unadjusted"
108,1508506608,"Near Prime","Unadjusted"
109,1026422880,"Near Prime","Unadjusted"
110,889549104,"Near Prime","Unadjusted"
111,922073904,"Near Prime","Unadjusted"
112,1067901072,"Near Prime","Unadjusted"
113,946965840,"Near Prime","Unadjusted"
114,1307469840,"Near Prime","Unadjusted"
115,4934770464,"Near Prime","Unadjusted"
116,3844411200,"Near Prime","Unadjusted"
117,2060829600,"Near Prime","Unadjusted"
118,1145454192,"Near Prime","Unadjusted"
119,917566704,"Near Prime","Unadjusted"
120,1361828160,"Near Prime","Unadjusted"
121,1037370576,"Near Prime","Unadjusted"
122,824084112,"Near Prime","Unadjusted"
123,853736112,"Near Prime","Unadjusted"
124,926550432,"Near Prime","Unadjusted"
125,981374352,"Near Prime","Unadjusted"
126,1083009840,"Near Prime","Unadjusted"
127,4578527328,"Near Prime","Unadjusted"
128,3889986864,"Near Prime","Unadjusted"
129,1717284720,"Near Prime","Unadjusted"
130,933128928,"Near Prime","Unadjusted"
131,700396944,"Near Prime","Unadjusted"
132,1231811520,"Near Prime","Unadjusted"
133,861343056,"Near Prime","Unadjusted"
134,777534768,"Near Prime","Unadjusted"
135,1062518928,"Near Prime","Unadjusted"
136,1231687200,"Near Prime","Unadjusted"
137,1008419184,"Near Prime","Unadjusted"
138,1439288352,"Near Prime","Unadjusted"
139,5494109664,"Near Prime","Unadjusted"
140,3549830112,"Near Prime","Unadjusted"
141,1394462688,"Near Prime","Unadjusted"
142,928583712,"Near Prime","Unadjusted"
143,697936608,"Near Prime","Unadjusted"
144,1231477344,"Near Prime","Unadjusted"
145,736002576,"Near Prime","Unadjusted"
146,789084432,"Near Prime","Unadjusted"
147,798537072,"Near Prime","Unadjusted"
148,1245787680,"Near Prime","Unadjusted"
149,1412682144,"Near Prime","Unadjusted"
150,1993844928,"Near Prime","Unadjusted"
151,5212335360,"Near Prime","Unadjusted"
152,3518052336,"Near Prime","Unadjusted"
153,1900155312,"Near Prime","Unadjusted"
154,786276624,"Near Prime","Unadjusted"
155,796070256,"Near Prime","Unadjusted"
156,1302171936,"Near Prime","Unadjusted"
157,891191616,"Near Prime","Unadjusted"
158,808132416,"Near Prime","Unadjusted"
159,629011680,"Near Prime","Unadjusted"
160,923230464,"Near Prime","Unadjusted"
161,883396224,"Near Prime","Unadjusted"
162,1214400384,"Near Prime","Unadjusted"
163,4123624368,"Near Prime","Unadjusted"
164,3031626912,"Near Prime","Unadjusted"
165,1285333296,"Near Prime","Unadjusted"
166,777095616,"Near Prime","Unadjusted"
167,677528640,"Near Prime","Unadjusted"
168,1148496576,"Near Prime","Unadjusted"
169,815594496,"Near Prime","Unadjusted"
170,885257952,"Near Prime","Unadjusted"
171,844820640,"Near Prime","Unadjusted"
172,907011312,"Near Prime","Unadjusted"
173,975266448,"Near Prime","Unadjusted"
174,1380636288,"Near Prime","Unadjusted"
175,4189089504,"Near Prime","Unadjusted"
176,3261589584,"Near Prime","Unadjusted"
177,1492687248,"Near Prime","Unadjusted"
178,851583936,"Near Prime","Unadjusted"
179,1096305168,"Near Prime","Unadjusted"
180,1368972288,"Near Prime","Unadjusted"
181,1015103232,"Near Prime","Unadjusted"
182,993720960,"Near Prime","Unadjusted"
183,1061052960,"Near Prime","Unadjusted"
184,1097734368,"Near Prime","Unadjusted"
185,1260999600,"Near Prime","Unadjusted"
