"month","num","group"
166,1368917.4593839,"Seasonally Adjusted"
167,1317887.5486123,"Seasonally Adjusted"
168,1326636.44101326,"Seasonally Adjusted"
169,1341247.28258757,"Seasonally Adjusted"
170,1337975.38172701,"Seasonally Adjusted"
171,1321474.89199359,"Seasonally Adjusted"
172,1273438.83217391,"Seasonally Adjusted"
173,1297873.94861567,"Seasonally Adjusted"
174,1310106.12144933,"Seasonally Adjusted"
175,1309414.25784995,"Seasonally Adjusted"
176,1270413.81111033,"Seasonally Adjusted"
177,1203164.01457476,"Seasonally Adjusted"
178,1309434.61370545,"Seasonally Adjusted"
179,1303048.50739828,"Seasonally Adjusted"
180,1257753.87471592,"Seasonally Adjusted"
181,1248448.02605739,"Seasonally Adjusted"
182,1243909.36887208,"Seasonally Adjusted"
183,1201557.30872693,"Seasonally Adjusted"
184,1229998.10623091,"Seasonally Adjusted"
185,1204650.43378311,"Seasonally Adjusted"
186,1210296.75387894,"Seasonally Adjusted"
187,1194720.12898791,"Seasonally Adjusted"
188,1179458.12103391,"Seasonally Adjusted"
189,1185475.47735745,"Seasonally Adjusted"
190,1148543.88846105,"Seasonally Adjusted"
191,1209565.74811491,"Seasonally Adjusted"
192,1214877.55154745,"Seasonally Adjusted"
193,1167473.20464625,"Seasonally Adjusted"
194,1151629.76479762,"Seasonally Adjusted"
195,1148488.41018997,"Seasonally Adjusted"
196,1159136.17039703,"Seasonally Adjusted"
197,1140808.90133655,"Seasonally Adjusted"
198,1163184.26673637,"Seasonally Adjusted"
199,1197818.91198785,"Seasonally Adjusted"
200,1232577.19011314,"Seasonally Adjusted"
201,1183058.47444107,"Seasonally Adjusted"
